,id,date_time,year,month,mdate,day,time,sensor_id,sensor_name_x,hourly_counts,sensor_description,sensor_name_y,installation_date,status,note,direction_1,direction_2,latitude,longitude,location
185692,2655522,5/2/2019,2019,May,2,Thursday,14,49,QVM-Therry St (South),292,QVM-Therry St (South),Eli501_T,11/29/2017,A,,West,East,-37.80730067,144.9595606,"(-37.80730067, 144.95956055)"
185693,2655523,5/2/2019,2019,May,2,Thursday,14,50,Faraday St-Lygon St (West),352,Faraday St-Lygon St (West),Lyg309_T,11/30/2017,A,,North,South,-37.79808191,144.9672101,"(-37.79808191, 144.96721014)"
185694,2655524,5/2/2019,2019,May,2,Thursday,14,51,QVM-Franklin St (North),226,QVM-Franklin St (North),Fra118_T,11/30/2017,A,,West,East,-37.80841814,144.9590632,"(-37.80841814, 144.95906317)"
185695,2655525,5/2/2019,2019,May,2,Thursday,14,52,Elizabeth St-Lonsdale St (South),881,Elizabeth St-Lonsdale St (South),Eli263_T,7/31/2017,A,,West,East,-37.81252157,144.9619401,"(-37.81252157, 144.9619401)"
185696,2655526,5/2/2019,2019,May,2,Thursday,14,53,Collins St (North),"1,738",Collins Street (North),Col254_T,9/23/2015,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
185697,2655527,5/2/2019,2019,May,2,Thursday,14,54,Lincoln-Swanston (West),368,Lincoln-Swanston (West),Swa607_T,6/26/2018,A,,South,North,-37.804024,144.963084,"(-37.804024, 144.963084)"
185698,2655528,5/2/2019,2019,May,2,Thursday,14,56,Lonsdale St - Elizabeth St (North),656,Lonsdale St - Elizabeth St (North),Lon364_T,7/25/2018,A,,East,West,-37.81234775,144.9615331,"(-37.81234775, 144.96153311)"
185699,2655529,5/2/2019,2019,May,2,Thursday,14,57,Bourke St Bridge,819,Bourke St Bridge,BouBri_T,8/13/2018,A,,West,East,-37.8176735,144.950256,"(-37.8176735, 144.95025595)"
185700,2655530,5/2/2019,2019,May,2,Thursday,14,58,Bourke St - Spencer St (North),"1,286",Bourke St - Spencer St (North),Bou688_T,9/27/2018,A,,West,East,-37.81686074,144.9535808,"(-37.81686074, 144.95358075)"
185701,2655531,5/2/2019,2019,May,2,Thursday,14,59,Swanston St - RMIT Building 80,703,Building 80 RMIT,RMIT_T,2/13/2019,A,,North,South,-37.80825648,144.9630486,"(-37.80825648, 144.96304859)"
185702,2655532,5/2/2019,2019,May,2,Thursday,14,60,Flinders La - Swanston St (West) Temp,"2,891",Flinders La - Swanston St (West) Temporary,Swa31T_T,3/8/2019,R,Temporary for the duration of the metro tunnel works. Installed under the scaffolding.,North,South,-37.81668188,144.9668954,"(-37.81668188, 144.9668954)"
185703,2655533,5/2/2019,2019,May,2,Thursday,15,1,Bourke Street Mall (North),"2,765",Bourke Street Mall (North),Bou292_T,3/24/2009,A,,West,East,-37.8134944,144.9651532,"(-37.8134944, 144.96515324)"
185704,2655534,5/2/2019,2019,May,2,Thursday,15,2,Bourke Street Mall (South),"2,015",Bourke Street Mall (South),Bou283_T,3/30/2009,A,,East,West,-37.81380667,144.9651672,"(-37.81380667, 144.96516719)"
185705,2655535,5/2/2019,2019,May,2,Thursday,15,3,Melbourne Central,"2,122",Melbourne Central,Swa295_T,3/25/2009,A,,North,South,-37.81101523,144.9642949,"(-37.81101523, 144.96429485)"
185706,2655536,5/2/2019,2019,May,2,Thursday,15,4,Town Hall (West),"2,925",Town Hall (West),Swa123_T,3/23/2009,A,,South,North,-37.81487988,144.9660878,"(-37.81487988, 144.9660878)"
185707,2655537,5/2/2019,2019,May,2,Thursday,15,5,Princes Bridge,"2,210",Princes Bridge,PriNW_T,3/26/2009,A,,North,South,-37.81874249,144.9678766,"(-37.81874249, 144.96787656)"
185708,2655538,5/2/2019,2019,May,2,Thursday,15,6,Flinders Street Station Underpass,"2,151",Flinders Street Station Underpass,FliS_T,3/25/2009,A,Upgraded on 8/09/21,North,South,-37.81911704,144.9655826,"(-37.81911704, 144.96558256)"
185709,2655539,5/2/2019,2019,May,2,Thursday,15,7,Birrarung Marr,255,Birrarung Marr,Fed_T,12/17/2014,A,,East,West,-37.81862929,144.971694,"(-37.81862929, 144.97169395)"
185710,2655540,5/2/2019,2019,May,2,Thursday,15,8,Webb Bridge,238,Webb Bridge,WebBN_T,3/24/2009,A,,North,South,-37.82293543,144.9471751,"(-37.82293543, 144.94717511)"
185711,2655541,5/2/2019,2019,May,2,Thursday,15,9,Southern Cross Station,"1,516",Southern Cross Station,Col700_T,3/23/2009,A,,East,West,-37.81982992,144.9510256,"(-37.81982992, 144.95102556)"
185712,2655542,5/2/2019,2019,May,2,Thursday,15,10,Victoria Point,356,Victoria Point,BouHbr_T,4/23/2009,A,,West,East,-37.81876473,144.9471055,"(-37.81876473, 144.94710545)"
185713,2655543,5/2/2019,2019,May,2,Thursday,15,11,Waterfront City,47,Waterfront City,WatCit_T,1/20/2009,A,,East,West,-37.81564989,144.939707,"(-37.81564989, 144.93970695)"
185714,2655544,5/2/2019,2019,May,2,Thursday,15,12,New Quay,215,New Quay,NewQ_T,1/21/2009,A,,West,East,-37.81457987,144.942924,"(-37.81457987, 144.94292398)"
185715,2655545,5/2/2019,2019,May,2,Thursday,15,14,Sandridge Bridge,688,Sandridge Bridge,SanBri_T,9/25/2019,A,,North,South,-37.82011242,144.962919,"(-37.82011242, 144.96291898)"
185716,2655546,5/2/2019,2019,May,2,Thursday,15,15,State Library,"1,694",State Library,QV_T,3/25/2009,R,,South,North,-37.81064378,144.9644713,"(-37.81064378, 144.96447132)"
185717,2655547,5/2/2019,2019,May,2,Thursday,15,17,Collins Place (South),787,Collins Place (South),Col15_T,3/30/2009,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.9732359,"(-37.81362542, 144.97323592)"
185718,2655548,5/2/2019,2019,May,2,Thursday,15,18,Collins Place (North),610,Collins Place (North),Col12_T,3/30/2009,A,,East,West,-37.81344861,144.9730535,"(-37.81344861, 144.97305354)"
185719,2655549,5/2/2019,2019,May,2,Thursday,15,19,Chinatown-Swanston St (North),836,Chinatown-Swanston St (North),LtB210_T,9/2/2013,A,,East,West,-37.81237202,144.9655067,"(-37.81237202, 144.96550671)"
185720,2655550,5/2/2019,2019,May,2,Thursday,15,20,Chinatown-Lt Bourke St (South),469,Chinatown-Lt Bourke St (South),LtB170_T,9/6/2013,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
185721,2655551,5/2/2019,2019,May,2,Thursday,15,21,Bourke St-Russell St (West),935,Bourke St-Russell St (West),Rus180_T,9/2/2013,A,,South,North,-37.81244703,144.9677876,"(-37.81244703, 144.96778757)"
185722,2655552,5/2/2019,2019,May,2,Thursday,15,22,Flinders St-Elizabeth St (East),"3,090",Flinders St-Elizabeth St (East),Eli274_T,8/12/2013,A,,South,North,-37.81786445,144.9650682,"(-37.81786445, 144.96506823)"
185723,2655553,5/2/2019,2019,May,2,Thursday,15,23,Spencer St-Collins St (South),622,Spencer St-Collins St (South),Col623_T,9/2/2013,A,,East,West,-37.81909256,144.9545275,"(-37.81909256, 144.95452749)"
185724,2655554,5/2/2019,2019,May,2,Thursday,15,24,Spencer St-Collins St (North),"2,610",Spencer St-Collins St (North),Col620_T,9/2/2013,A,,East,West,-37.81887962,144.954492,"(-37.81887962, 144.95449198)"
185725,2655555,5/2/2019,2019,May,2,Thursday,15,25,Melbourne Convention Exhibition Centre,"1,065",Melbourne Convention Exhibition Centre,MCEC_T,10/2/2019,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.9560443,"(-37.82401776, 144.95604426)"
185726,2655556,5/2/2019,2019,May,2,Thursday,15,26,QV Market-Elizabeth St (West),815,QV Market-Elizabeth St (West),Eli483_T,9/28/2013,A,,South,North,-37.80869542,144.960494,"(-37.80869542, 144.96049404)"
185727,2655557,5/2/2019,2019,May,2,Thursday,15,27,QV Market-Peel St,206,QV Market-Peel St,Vic_T,8/16/2013,A,,East,West,-37.80606888,144.9564469,"(-37.80606888, 144.95644693)"
185728,2655558,5/2/2019,2019,May,2,Thursday,15,28,The Arts Centre,"1,539",The Arts Centre,VAC_T,8/23/2013,A,,South,North,-37.82129924,144.9687931,"(-37.82129924, 144.96879309)"
185729,2655559,5/2/2019,2019,May,2,Thursday,15,30,Lonsdale St (South),740,Lonsdale St (South),Lon189_T,10/14/2013,A,,East,West,-37.81121849,144.9665681,"(-37.81121849, 144.96656807)"
185730,2655560,5/2/2019,2019,May,2,Thursday,15,31,Lygon St (West),226,Lygon St (West),Lyg161_T,10/10/2013,A,,South,North,-37.8016968,144.9665891,"(-37.8016968, 144.96658911)"
185731,2655561,5/2/2019,2019,May,2,Thursday,15,33,Flinders St-Spring St (West),258,Flinders St-Spring St (West),Spr13_T,4/23/2014,R,,North,South,-37.81483252,144.9745406,"(-37.81483252, 144.97454056)"
185732,2655562,5/2/2019,2019,May,2,Thursday,15,34,Flinders St-Spark La,199,Flinders St-Spark La,Fli32_T,6/8/2014,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
185733,2655563,5/2/2019,2019,May,2,Thursday,15,35,Southbank,"1,315",Southbank,SouthB_T,4/15/2021,A,River side,East,West,-37.82017828,144.9650888,"(-37.82017828, 144.96508877)"
185734,2655564,5/2/2019,2019,May,2,Thursday,15,36,Queen St (West),570,Queen St (West),Que85_T,1/20/2015,A,,South,North,-37.81652527,144.9612106,"(-37.81652527, 144.96121063)"
185735,2655565,5/2/2019,2019,May,2,Thursday,15,37,Lygon St (East),166,Lygon St (East),Lyg260_T,2/11/2015,A,,North,South,-37.80310271,144.9667145,"(-37.80310271, 144.96671452)"
185736,2655566,5/2/2019,2019,May,2,Thursday,15,39,Alfred Place,452,Alfred Place,AlfPl_T,12/4/2019,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.9699575,"(-37.81379749, 144.96995745)"
185737,2655567,5/2/2019,2019,May,2,Thursday,15,40,Lonsdale St-Spring St (West),705,Lonsdale St-Spring St (West),Spr201_T,1/19/2015,A,,South,North,-37.80999341,144.9722759,"(-37.80999341, 144.97227588)"
185738,2655568,5/2/2019,2019,May,2,Thursday,15,42,Grattan St-Swanston St (West),869,Grattan St-Swanston St (West),UM1_T,4/15/2015,A,,South,North,-37.80008565,144.9638641,"(-37.80008565, 144.96386412)"
185739,2655569,5/2/2019,2019,May,2,Thursday,15,43,Monash Rd-Swanston St (West),277,Monash Rd-Swanston St (West),UM2_T,4/15/2015,A,,South,North,-37.79844525,144.9641178,"(-37.79844525, 144.96411782)"
185740,2655570,5/2/2019,2019,May,2,Thursday,15,44,Tin Alley-Swanston St (West),301,Tin Alley-Swanston St (West),UM3_T,4/15/2015,A,,South,North,-37.79690473,144.9644038,"(-37.79690473, 144.96440378)"
185741,2655571,5/2/2019,2019,May,2,Thursday,15,46,Pelham St (South),251,Pelham St (South),Pel147_T,7/10/2017,A,,West,East,-37.80240719,144.9615673,"(-37.80240719, 144.96156731)"
185742,2655572,5/2/2019,2019,May,2,Thursday,15,47,Melbourne Central-Elizabeth St (East),"1,743",Melbourne Central-Elizabeth St (East),Eli250_T,8/24/2017,A,,South,North,-37.81160331,144.9622008,"(-37.81160331, 144.96220077)"
185743,2655573,5/2/2019,2019,May,2,Thursday,15,48,QVM-Queen St (East),383,QVM-Queen St (East),QVMQ_T,10/2/2017,A,,East,West,-37.80631581,144.958667,"(-37.80631581, 144.95866698)"
185744,2655574,5/2/2019,2019,May,2,Thursday,15,49,QVM-Therry St (South),193,QVM-Therry St (South),Eli501_T,11/29/2017,A,,West,East,-37.80730067,144.9595606,"(-37.80730067, 144.95956055)"
185745,2655575,5/2/2019,2019,May,2,Thursday,15,50,Faraday St-Lygon St (West),413,Faraday St-Lygon St (West),Lyg309_T,11/30/2017,A,,North,South,-37.79808191,144.9672101,"(-37.79808191, 144.96721014)"
185746,2655576,5/2/2019,2019,May,2,Thursday,15,51,QVM-Franklin St (North),172,QVM-Franklin St (North),Fra118_T,11/30/2017,A,,West,East,-37.80841814,144.9590632,"(-37.80841814, 144.95906317)"
185747,2655577,5/2/2019,2019,May,2,Thursday,15,52,Elizabeth St-Lonsdale St (South),835,Elizabeth St-Lonsdale St (South),Eli263_T,7/31/2017,A,,West,East,-37.81252157,144.9619401,"(-37.81252157, 144.9619401)"
185748,2655578,5/2/2019,2019,May,2,Thursday,15,53,Collins St (North),"1,506",Collins Street (North),Col254_T,9/23/2015,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
185749,2655579,5/2/2019,2019,May,2,Thursday,15,54,Lincoln-Swanston (West),448,Lincoln-Swanston (West),Swa607_T,6/26/2018,A,,South,North,-37.804024,144.963084,"(-37.804024, 144.963084)"
185750,2655580,5/2/2019,2019,May,2,Thursday,15,56,Lonsdale St - Elizabeth St (North),508,Lonsdale St - Elizabeth St (North),Lon364_T,7/25/2018,A,,East,West,-37.81234775,144.9615331,"(-37.81234775, 144.96153311)"
185751,2655581,5/2/2019,2019,May,2,Thursday,15,57,Bourke St Bridge,"1,020",Bourke St Bridge,BouBri_T,8/13/2018,A,,West,East,-37.8176735,144.950256,"(-37.8176735, 144.95025595)"
185752,2655582,5/2/2019,2019,May,2,Thursday,15,58,Bourke St - Spencer St (North),"1,430",Bourke St - Spencer St (North),Bou688_T,9/27/2018,A,,West,East,-37.81686074,144.9535808,"(-37.81686074, 144.95358075)"
185753,2655583,5/2/2019,2019,May,2,Thursday,15,59,Swanston St - RMIT Building 80,539,Building 80 RMIT,RMIT_T,2/13/2019,A,,North,South,-37.80825648,144.9630486,"(-37.80825648, 144.96304859)"
185754,2655584,5/2/2019,2019,May,2,Thursday,15,60,Flinders La - Swanston St (West) Temp,"3,142",Flinders La - Swanston St (West) Temporary,Swa31T_T,3/8/2019,R,Temporary for the duration of the metro tunnel works. Installed under the scaffolding.,North,South,-37.81668188,144.9668954,"(-37.81668188, 144.9668954)"
185755,2655585,5/2/2019,2019,May,2,Thursday,16,1,Bourke Street Mall (North),"2,767",Bourke Street Mall (North),Bou292_T,3/24/2009,A,,West,East,-37.8134944,144.9651532,"(-37.8134944, 144.96515324)"
185756,2655586,5/2/2019,2019,May,2,Thursday,16,2,Bourke Street Mall (South),"1,898",Bourke Street Mall (South),Bou283_T,3/30/2009,A,,East,West,-37.81380667,144.9651672,"(-37.81380667, 144.96516719)"
185757,2655587,5/2/2019,2019,May,2,Thursday,16,3,Melbourne Central,"2,296",Melbourne Central,Swa295_T,3/25/2009,A,,North,South,-37.81101523,144.9642949,"(-37.81101523, 144.96429485)"
185758,2655588,5/2/2019,2019,May,2,Thursday,16,4,Town Hall (West),"2,929",Town Hall (West),Swa123_T,3/23/2009,A,,South,North,-37.81487988,144.9660878,"(-37.81487988, 144.9660878)"
185759,2655589,5/2/2019,2019,May,2,Thursday,16,5,Princes Bridge,"2,414",Princes Bridge,PriNW_T,3/26/2009,A,,North,South,-37.81874249,144.9678766,"(-37.81874249, 144.96787656)"
185760,2655590,5/2/2019,2019,May,2,Thursday,16,6,Flinders Street Station Underpass,"3,022",Flinders Street Station Underpass,FliS_T,3/25/2009,A,Upgraded on 8/09/21,North,South,-37.81911704,144.9655826,"(-37.81911704, 144.96558256)"
185761,2655591,5/2/2019,2019,May,2,Thursday,16,7,Birrarung Marr,297,Birrarung Marr,Fed_T,12/17/2014,A,,East,West,-37.81862929,144.971694,"(-37.81862929, 144.97169395)"
185762,2655592,5/2/2019,2019,May,2,Thursday,16,8,Webb Bridge,386,Webb Bridge,WebBN_T,3/24/2009,A,,North,South,-37.82293543,144.9471751,"(-37.82293543, 144.94717511)"
185763,2655593,5/2/2019,2019,May,2,Thursday,16,9,Southern Cross Station,"3,449",Southern Cross Station,Col700_T,3/23/2009,A,,East,West,-37.81982992,144.9510256,"(-37.81982992, 144.95102556)"
185764,2655594,5/2/2019,2019,May,2,Thursday,16,10,Victoria Point,628,Victoria Point,BouHbr_T,4/23/2009,A,,West,East,-37.81876473,144.9471055,"(-37.81876473, 144.94710545)"
185765,2655595,5/2/2019,2019,May,2,Thursday,16,11,Waterfront City,54,Waterfront City,WatCit_T,1/20/2009,A,,East,West,-37.81564989,144.939707,"(-37.81564989, 144.93970695)"
185766,2655596,5/2/2019,2019,May,2,Thursday,16,12,New Quay,282,New Quay,NewQ_T,1/21/2009,A,,West,East,-37.81457987,144.942924,"(-37.81457987, 144.94292398)"
185767,2655597,5/2/2019,2019,May,2,Thursday,16,14,Sandridge Bridge,"1,117",Sandridge Bridge,SanBri_T,9/25/2019,A,,North,South,-37.82011242,144.962919,"(-37.82011242, 144.96291898)"
185768,2655598,5/2/2019,2019,May,2,Thursday,16,15,State Library,"1,916",State Library,QV_T,3/25/2009,R,,South,North,-37.81064378,144.9644713,"(-37.81064378, 144.96447132)"
185769,2655599,5/2/2019,2019,May,2,Thursday,16,17,Collins Place (South),777,Collins Place (South),Col15_T,3/30/2009,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.9732359,"(-37.81362542, 144.97323592)"
185770,2655600,5/2/2019,2019,May,2,Thursday,16,18,Collins Place (North),"1,091",Collins Place (North),Col12_T,3/30/2009,A,,East,West,-37.81344861,144.9730535,"(-37.81344861, 144.97305354)"
185771,2655601,5/2/2019,2019,May,2,Thursday,16,19,Chinatown-Swanston St (North),844,Chinatown-Swanston St (North),LtB210_T,9/2/2013,A,,East,West,-37.81237202,144.9655067,"(-37.81237202, 144.96550671)"
185772,2655602,5/2/2019,2019,May,2,Thursday,16,20,Chinatown-Lt Bourke St (South),397,Chinatown-Lt Bourke St (South),LtB170_T,9/6/2013,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
185773,2655603,5/2/2019,2019,May,2,Thursday,16,21,Bourke St-Russell St (West),949,Bourke St-Russell St (West),Rus180_T,9/2/2013,A,,South,North,-37.81244703,144.9677876,"(-37.81244703, 144.96778757)"
185774,2655604,5/2/2019,2019,May,2,Thursday,16,22,Flinders St-Elizabeth St (East),"3,517",Flinders St-Elizabeth St (East),Eli274_T,8/12/2013,A,,South,North,-37.81786445,144.9650682,"(-37.81786445, 144.96506823)"
185775,2655605,5/2/2019,2019,May,2,Thursday,16,23,Spencer St-Collins St (South),890,Spencer St-Collins St (South),Col623_T,9/2/2013,A,,East,West,-37.81909256,144.9545275,"(-37.81909256, 144.95452749)"
185776,2655606,5/2/2019,2019,May,2,Thursday,16,24,Spencer St-Collins St (North),"3,819",Spencer St-Collins St (North),Col620_T,9/2/2013,A,,East,West,-37.81887962,144.954492,"(-37.81887962, 144.95449198)"
185777,2655607,5/2/2019,2019,May,2,Thursday,16,25,Melbourne Convention Exhibition Centre,"1,273",Melbourne Convention Exhibition Centre,MCEC_T,10/2/2019,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.9560443,"(-37.82401776, 144.95604426)"
185778,2655608,5/2/2019,2019,May,2,Thursday,16,26,QV Market-Elizabeth St (West),802,QV Market-Elizabeth St (West),Eli483_T,9/28/2013,A,,South,North,-37.80869542,144.960494,"(-37.80869542, 144.96049404)"
185779,2655609,5/2/2019,2019,May,2,Thursday,16,27,QV Market-Peel St,246,QV Market-Peel St,Vic_T,8/16/2013,A,,East,West,-37.80606888,144.9564469,"(-37.80606888, 144.95644693)"
185780,2655610,5/2/2019,2019,May,2,Thursday,16,28,The Arts Centre,"1,817",The Arts Centre,VAC_T,8/23/2013,A,,South,North,-37.82129924,144.9687931,"(-37.82129924, 144.96879309)"
185781,2655611,5/2/2019,2019,May,2,Thursday,16,30,Lonsdale St (South),778,Lonsdale St (South),Lon189_T,10/14/2013,A,,East,West,-37.81121849,144.9665681,"(-37.81121849, 144.96656807)"
185782,2655612,5/2/2019,2019,May,2,Thursday,16,31,Lygon St (West),243,Lygon St (West),Lyg161_T,10/10/2013,A,,South,North,-37.8016968,144.9665891,"(-37.8016968, 144.96658911)"
185783,2655613,5/2/2019,2019,May,2,Thursday,16,33,Flinders St-Spring St (West),463,Flinders St-Spring St (West),Spr13_T,4/23/2014,R,,North,South,-37.81483252,144.9745406,"(-37.81483252, 144.97454056)"
185784,2655614,5/2/2019,2019,May,2,Thursday,16,34,Flinders St-Spark La,226,Flinders St-Spark La,Fli32_T,6/8/2014,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
185785,2655615,5/2/2019,2019,May,2,Thursday,16,35,Southbank,"1,679",Southbank,SouthB_T,4/15/2021,A,River side,East,West,-37.82017828,144.9650888,"(-37.82017828, 144.96508877)"
185786,2655616,5/2/2019,2019,May,2,Thursday,16,36,Queen St (West),647,Queen St (West),Que85_T,1/20/2015,A,,South,North,-37.81652527,144.9612106,"(-37.81652527, 144.96121063)"
185787,2655617,5/2/2019,2019,May,2,Thursday,16,37,Lygon St (East),198,Lygon St (East),Lyg260_T,2/11/2015,A,,North,South,-37.80310271,144.9667145,"(-37.80310271, 144.96671452)"
185788,2655618,5/2/2019,2019,May,2,Thursday,16,39,Alfred Place,487,Alfred Place,AlfPl_T,12/4/2019,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.9699575,"(-37.81379749, 144.96995745)"
185789,2655619,5/2/2019,2019,May,2,Thursday,16,40,Lonsdale St-Spring St (West),762,Lonsdale St-Spring St (West),Spr201_T,1/19/2015,A,,South,North,-37.80999341,144.9722759,"(-37.80999341, 144.97227588)"
185790,2655620,5/2/2019,2019,May,2,Thursday,16,42,Grattan St-Swanston St (West),842,Grattan St-Swanston St (West),UM1_T,4/15/2015,A,,South,North,-37.80008565,144.9638641,"(-37.80008565, 144.96386412)"
185791,2655621,5/2/2019,2019,May,2,Thursday,16,43,Monash Rd-Swanston St (West),638,Monash Rd-Swanston St (West),UM2_T,4/15/2015,A,,South,North,-37.79844525,144.9641178,"(-37.79844525, 144.96411782)"
185792,2655622,5/2/2019,2019,May,2,Thursday,16,44,Tin Alley-Swanston St (West),286,Tin Alley-Swanston St (West),UM3_T,4/15/2015,A,,South,North,-37.79690473,144.9644038,"(-37.79690473, 144.96440378)"
185793,2655623,5/2/2019,2019,May,2,Thursday,16,46,Pelham St (South),282,Pelham St (South),Pel147_T,7/10/2017,A,,West,East,-37.80240719,144.9615673,"(-37.80240719, 144.96156731)"
185794,2655624,5/2/2019,2019,May,2,Thursday,16,47,Melbourne Central-Elizabeth St (East),"1,825",Melbourne Central-Elizabeth St (East),Eli250_T,8/24/2017,A,,South,North,-37.81160331,144.9622008,"(-37.81160331, 144.96220077)"
185795,2655625,5/2/2019,2019,May,2,Thursday,16,48,QVM-Queen St (East),365,QVM-Queen St (East),QVMQ_T,10/2/2017,A,,East,West,-37.80631581,144.958667,"(-37.80631581, 144.95866698)"
185796,2655626,5/2/2019,2019,May,2,Thursday,16,49,QVM-Therry St (South),166,QVM-Therry St (South),Eli501_T,11/29/2017,A,,West,East,-37.80730067,144.9595606,"(-37.80730067, 144.95956055)"
